id,label,label_encoded
1070,Apple Braeburn,0
1071,Apple Braeburn,0
1072,Apple Braeburn,0
1073,Apple Braeburn,0
1074,Apple Braeburn,0
1075,Apple Braeburn,0
1076,Apple Braeburn,0
1077,Apple Braeburn,0
1078,Apple Braeburn,0
1079,Apple Braeburn,0
1080,Apple Braeburn,0
1081,Apple Braeburn,0
1082,Apple Braeburn,0
1083,Apple Braeburn,0
1084,Apple Braeburn,0
1085,Apple Braeburn,0
1086,Apple Braeburn,0
1087,Apple Braeburn,0
1088,Apple Braeburn,0
1089,Apple Braeburn,0
1090,Apple Braeburn,0
1091,Apple Braeburn,0
1092,Apple Braeburn,0
1093,Apple Braeburn,0
1094,Apple Braeburn,0
1095,Apple Braeburn,0
1096,Apple Braeburn,0
1097,Apple Braeburn,0
1098,Apple Braeburn,0
1099,Apple Braeburn,0
1100,Apple Braeburn,0
1101,Apple Braeburn,0
1102,Apple Braeburn,0
1103,Apple Braeburn,0
1104,Apple Braeburn,0
1105,Apple Braeburn,0
1106,Apple Braeburn,0
1107,Apple Braeburn,0
1108,Apple Braeburn,0
1109,Apple Braeburn,0
1110,Apple Braeburn,0
1111,Apple Braeburn,0
1112,Apple Braeburn,0
1113,Apple Braeburn,0
1114,Apple Braeburn,0
1115,Apple Braeburn,0
1116,Apple Braeburn,0
1117,Apple Braeburn,0
1118,Apple Braeburn,0
1119,Apple Braeburn,0
1120,Apple Braeburn,0
1121,Apple Braeburn,0
1122,Apple Braeburn,0
1123,Apple Braeburn,0
1124,Apple Braeburn,0
1125,Apple Braeburn,0
1126,Apple Braeburn,0
1127,Apple Braeburn,0
1128,Apple Braeburn,0
1129,Apple Braeburn,0
1130,Apple Braeburn,0
1131,Apple Braeburn,0
1132,Apple Braeburn,0
1133,Apple Braeburn,0
1134,Apple Braeburn,0
1135,Apple Braeburn,0
1136,Apple Braeburn,0
1137,Apple Braeburn,0
1138,Apple Braeburn,0
1139,Apple Braeburn,0
1140,Apple Braeburn,0
1141,Apple Braeburn,0
1142,Apple Braeburn,0
1143,Apple Braeburn,0
1144,Apple Braeburn,0
1145,Apple Braeburn,0
1146,Apple Braeburn,0
1147,Apple Braeburn,0
1148,Apple Braeburn,0
1149,Apple Braeburn,0
1150,Apple Braeburn,0
1151,Apple Braeburn,0
1152,Apple Braeburn,0
1153,Apple Braeburn,0
1154,Apple Braeburn,0
1155,Apple Braeburn,0
1156,Apple Braeburn,0
1157,Apple Braeburn,0
1158,Apple Braeburn,0
1159,Apple Braeburn,0
1160,Apple Braeburn,0
1161,Apple Braeburn,0
1162,Apple Braeburn,0
1163,Apple Braeburn,0
1164,Apple Braeburn,0
1165,Apple Braeburn,0
1166,Apple Braeburn,0
1167,Apple Braeburn,0
1168,Apple Braeburn,0
1169,Apple Braeburn,0
1170,Apple Braeburn,0
1171,Apple Braeburn,0
1172,Apple Braeburn,0
1173,Apple Braeburn,0
1174,Apple Braeburn,0
1175,Apple Braeburn,0
1176,Apple Braeburn,0
1177,Apple Braeburn,0
1178,Apple Braeburn,0
1179,Apple Braeburn,0
1180,Apple Braeburn,0
1181,Apple Braeburn,0
1182,Apple Braeburn,0
1183,Apple Braeburn,0
1184,Apple Braeburn,0
1185,Apple Braeburn,0
1186,Apple Braeburn,0
1187,Apple Braeburn,0
1188,Apple Braeburn,0
1189,Apple Braeburn,0
1190,Apple Braeburn,0
1191,Apple Braeburn,0
1192,Apple Braeburn,0
1193,Apple Braeburn,0
1194,Apple Braeburn,0
1195,Apple Braeburn,0
1196,Apple Braeburn,0
1197,Apple Braeburn,0
1198,Apple Braeburn,0
1199,Apple Braeburn,0
1200,Apple Braeburn,0
1201,Apple Braeburn,0
1202,Apple Braeburn,0
1203,Apple Braeburn,0
1204,Apple Braeburn,0
1205,Apple Braeburn,0
1206,Apple Braeburn,0
1207,Apple Braeburn,0
1208,Apple Braeburn,0
1209,Apple Braeburn,0
1210,Apple Braeburn,0
1211,Apple Braeburn,0
1212,Apple Braeburn,0
1213,Apple Braeburn,0
1214,Apple Braeburn,0
1215,Apple Braeburn,0
1216,Apple Braeburn,0
1217,Apple Braeburn,0
1218,Apple Braeburn,0
1219,Apple Braeburn,0
1220,Apple Braeburn,0
1221,Apple Braeburn,0
1222,Apple Braeburn,0
1223,Apple Braeburn,0
1224,Apple Braeburn,0
1225,Apple Braeburn,0
1226,Apple Braeburn,0
1227,Apple Braeburn,0
1228,Apple Braeburn,0
1229,Apple Braeburn,0
1230,Apple Braeburn,0
1231,Apple Braeburn,0
1232,Apple Braeburn,0
1233,Apple Braeburn,0
1234,Apple Braeburn,0
1235,Apple Braeburn,0
1236,Apple Braeburn,0
1237,Apple Braeburn,0
1238,Apple Braeburn,0
1239,Apple Braeburn,0
1240,Apple Braeburn,0
1241,Apple Braeburn,0
1242,Apple Braeburn,0
1243,Apple Braeburn,0
1244,Apple Braeburn,0
1245,Apple Braeburn,0
1246,Apple Braeburn,0
1247,Apple Braeburn,0
1248,Apple Braeburn,0
1249,Apple Braeburn,0
1250,Apple Braeburn,0
1251,Apple Braeburn,0
1252,Apple Braeburn,0
1253,Apple Braeburn,0
1254,Apple Braeburn,0
1255,Apple Braeburn,0
1256,Apple Braeburn,0
1257,Apple Braeburn,0
1258,Apple Braeburn,0
1259,Apple Braeburn,0
1260,Apple Braeburn,0
1261,Apple Braeburn,0
1262,Apple Braeburn,0
1263,Apple Braeburn,0
1264,Apple Braeburn,0
1265,Apple Braeburn,0
1266,Apple Braeburn,0
1267,Apple Braeburn,0
1268,Apple Braeburn,0
1269,Apple Braeburn,0
1270,Apple Braeburn,0
1271,Apple Braeburn,0
1272,Apple Braeburn,0
1273,Apple Braeburn,0
1274,Apple Braeburn,0
1275,Apple Braeburn,0
1276,Apple Braeburn,0
1277,Apple Braeburn,0
1278,Apple Braeburn,0
1279,Apple Braeburn,0
1280,Apple Braeburn,0
1281,Apple Braeburn,0
1282,Apple Braeburn,0
1283,Apple Braeburn,0
1284,Apple Braeburn,0
1285,Apple Braeburn,0
1286,Apple Braeburn,0
1287,Apple Braeburn,0
1288,Apple Braeburn,0
1289,Apple Braeburn,0
1290,Apple Braeburn,0
1291,Apple Braeburn,0
1292,Apple Braeburn,0
1293,Apple Braeburn,0
1294,Apple Braeburn,0
1295,Apple Braeburn,0
1296,Apple Braeburn,0
1297,Apple Braeburn,0
1298,Apple Braeburn,0
1299,Apple Braeburn,0
1300,Apple Braeburn,0
1301,Apple Braeburn,0
1302,Apple Braeburn,0
1303,Apple Braeburn,0
1304,Apple Braeburn,0
1305,Apple Braeburn,0
1306,Apple Braeburn,0
1307,Apple Braeburn,0
1308,Apple Braeburn,0
1309,Apple Braeburn,0
1310,Apple Braeburn,0
1311,Apple Braeburn,0
1312,Apple Braeburn,0
1313,Apple Braeburn,0
1314,Apple Braeburn,0
1315,Apple Braeburn,0
1316,Apple Braeburn,0
1317,Apple Braeburn,0
1318,Apple Braeburn,0
1319,Apple Braeburn,0
1320,Apple Braeburn,0
1321,Apple Braeburn,0
1322,Apple Braeburn,0
1323,Apple Braeburn,0
1324,Apple Braeburn,0
1325,Apple Braeburn,0
1326,Apple Braeburn,0
1327,Apple Braeburn,0
1328,Apple Braeburn,0
1329,Apple Braeburn,0
1330,Apple Braeburn,0
1331,Apple Braeburn,0
1332,Apple Braeburn,0
1333,Apple Braeburn,0
1334,Apple Braeburn,0
1335,Apple Braeburn,0
1336,Apple Braeburn,0
1337,Apple Braeburn,0
1338,Apple Braeburn,0
1339,Apple Braeburn,0
1340,Apple Braeburn,0
1341,Apple Braeburn,0
1342,Apple Braeburn,0
1343,Apple Braeburn,0
1344,Apple Braeburn,0
1345,Apple Braeburn,0
1346,Apple Braeburn,0
1347,Apple Braeburn,0
1348,Apple Braeburn,0
1349,Apple Braeburn,0
1350,Apple Braeburn,0
1351,Apple Braeburn,0
1352,Apple Braeburn,0
1353,Apple Braeburn,0
1354,Apple Braeburn,0
1355,Apple Braeburn,0
1356,Apple Braeburn,0
1357,Apple Braeburn,0
1358,Apple Braeburn,0
1359,Apple Braeburn,0
1360,Apple Braeburn,0
1361,Apple Braeburn,0
1362,Apple Braeburn,0
1363,Apple Braeburn,0
1364,Apple Braeburn,0
1365,Apple Braeburn,0
1366,Apple Braeburn,0
1367,Apple Braeburn,0
1368,Apple Braeburn,0
1369,Apple Braeburn,0
1370,Apple Braeburn,0
1371,Apple Braeburn,0
1372,Apple Braeburn,0
1373,Apple Braeburn,0
1374,Apple Braeburn,0
1375,Apple Braeburn,0
1376,Apple Braeburn,0
1377,Apple Braeburn,0
1378,Apple Braeburn,0
1379,Apple Braeburn,0
1380,Apple Braeburn,0
1381,Apple Braeburn,0
1382,Apple Braeburn,0
1383,Apple Braeburn,0
1384,Apple Braeburn,0
1385,Apple Braeburn,0
1386,Apple Braeburn,0
1387,Apple Braeburn,0
1388,Apple Braeburn,0
1389,Apple Braeburn,0
1390,Apple Braeburn,0
1391,Apple Braeburn,0
1392,Apple Braeburn,0
1393,Apple Braeburn,0
1394,Apple Braeburn,0
1395,Apple Braeburn,0
1396,Apple Braeburn,0
1397,Apple Braeburn,0
1398,Apple Braeburn,0
1399,Apple Braeburn,0
1400,Apple Braeburn,0
1401,Apple Braeburn,0
1402,Apple Braeburn,0
1403,Apple Braeburn,0
1404,Apple Braeburn,0
1405,Apple Braeburn,0
1406,Apple Braeburn,0
1407,Apple Braeburn,0
1408,Apple Braeburn,0
1409,Apple Braeburn,0
1410,Apple Braeburn,0
1411,Apple Braeburn,0
1412,Apple Braeburn,0
1413,Apple Braeburn,0
1414,Apple Braeburn,0
1415,Apple Braeburn,0
1416,Apple Braeburn,0
1417,Apple Braeburn,0
1418,Apple Braeburn,0
1419,Apple Braeburn,0
1420,Apple Braeburn,0
1421,Apple Braeburn,0
1422,Apple Braeburn,0
1423,Apple Braeburn,0
1424,Apple Braeburn,0
1425,Apple Braeburn,0
1426,Apple Braeburn,0
1427,Apple Braeburn,0
1428,Apple Braeburn,0
1429,Apple Braeburn,0
1430,Apple Braeburn,0
1431,Apple Braeburn,0
1432,Apple Braeburn,0
1433,Apple Braeburn,0
1434,Apple Braeburn,0
1435,Apple Braeburn,0
1436,Apple Braeburn,0
1437,Apple Braeburn,0
1438,Apple Braeburn,0
1439,Apple Braeburn,0
1440,Apple Braeburn,0
1441,Apple Braeburn,0
1442,Apple Braeburn,0
1443,Apple Braeburn,0
1444,Apple Braeburn,0
1445,Apple Braeburn,0
1446,Apple Braeburn,0
1447,Apple Braeburn,0
1448,Apple Braeburn,0
1449,Apple Braeburn,0
1450,Apple Braeburn,0
1451,Apple Braeburn,0
1452,Apple Braeburn,0
1453,Apple Braeburn,0
1454,Apple Braeburn,0
1455,Apple Braeburn,0
1456,Apple Braeburn,0
1457,Apple Braeburn,0
1458,Apple Braeburn,0
1459,Apple Braeburn,0
1460,Apple Braeburn,0
1461,Apple Braeburn,0
1462,Apple Braeburn,0
1463,Apple Braeburn,0
1464,Apple Braeburn,0
1465,Apple Braeburn,0
1466,Apple Braeburn,0
1467,Apple Braeburn,0
1468,Apple Braeburn,0
1469,Apple Braeburn,0
1470,Apple Braeburn,0
1471,Apple Braeburn,0
1472,Apple Braeburn,0
1473,Apple Braeburn,0
1474,Apple Braeburn,0
1475,Apple Braeburn,0
1476,Apple Braeburn,0
1477,Apple Braeburn,0
1478,Apple Braeburn,0
1479,Apple Braeburn,0
1480,Apple Braeburn,0
1481,Apple Braeburn,0
1482,Apple Braeburn,0
1483,Apple Braeburn,0
1484,Apple Braeburn,0
1485,Apple Braeburn,0
1486,Apple Braeburn,0
1487,Apple Braeburn,0
1488,Apple Braeburn,0
1489,Apple Braeburn,0
1490,Apple Braeburn,0
1491,Apple Braeburn,0
1492,Apple Braeburn,0
1493,Apple Braeburn,0
1494,Apple Braeburn,0
1495,Apple Braeburn,0
1496,Apple Braeburn,0
1497,Apple Braeburn,0
1498,Apple Braeburn,0
1499,Apple Braeburn,0
1500,Apple Braeburn,0
1501,Apple Braeburn,0
1502,Apple Braeburn,0
1503,Apple Braeburn,0
1504,Apple Braeburn,0
1505,Apple Braeburn,0
1506,Apple Braeburn,0
1507,Apple Braeburn,0
1508,Apple Braeburn,0
1509,Apple Braeburn,0
1510,Apple Braeburn,0
1511,Apple Braeburn,0
1512,Apple Braeburn,0
1513,Apple Braeburn,0
1514,Apple Braeburn,0
1515,Apple Braeburn,0
1516,Apple Braeburn,0
1517,Apple Braeburn,0
1518,Apple Braeburn,0
1519,Apple Braeburn,0
1520,Apple Braeburn,0
1521,Apple Braeburn,0
1522,Apple Braeburn,0
1523,Apple Braeburn,0
1524,Apple Braeburn,0
1525,Apple Braeburn,0
1526,Apple Braeburn,0
1527,Apple Braeburn,0
1528,Apple Braeburn,0
1529,Apple Braeburn,0
1530,Apple Braeburn,0
1531,Apple Braeburn,0
1532,Apple Braeburn,0
1533,Apple Braeburn,0
1534,Apple Braeburn,0
1535,Apple Braeburn,0
1536,Apple Braeburn,0
1537,Apple Braeburn,0
1538,Apple Braeburn,0
1539,Apple Braeburn,0
1540,Apple Braeburn,0
1541,Apple Braeburn,0
1542,Apple Braeburn,0
1543,Apple Braeburn,0
1544,Apple Braeburn,0
1545,Apple Braeburn,0
1546,Apple Braeburn,0
1547,Apple Braeburn,0
1548,Apple Braeburn,0
1549,Apple Braeburn,0
1550,Apple Braeburn,0
1551,Apple Braeburn,0
1552,Apple Braeburn,0
1553,Apple Braeburn,0
1554,Apple Braeburn,0
1555,Apple Braeburn,0
1556,Apple Braeburn,0
1557,Apple Braeburn,0
1558,Apple Braeburn,0
1559,Apple Braeburn,0
1560,Apple Braeburn,0
1561,Apple Braeburn,0
1562,Apple Braeburn,0
1563,Apple Braeburn,0
1564,Apple Braeburn,0
1565,Apple Braeburn,0
1566,Apple Braeburn,0
1567,Apple Braeburn,0
1568,Apple Braeburn,0
1569,Apple Braeburn,0
1570,Apple Braeburn,0
1571,Apple Braeburn,0
1572,Apple Braeburn,0
1573,Apple Braeburn,0
1574,Apple Braeburn,0
1575,Apple Braeburn,0
1576,Apple Braeburn,0
1577,Apple Braeburn,0
1578,Apple Braeburn,0
1579,Apple Braeburn,0
1580,Apple Braeburn,0
1581,Apple Braeburn,0
1582,Apple Braeburn,0
1583,Apple Braeburn,0
1584,Apple Braeburn,0
1585,Apple Braeburn,0
1586,Apple Braeburn,0
1587,Apple Braeburn,0
1588,Apple Braeburn,0
1589,Apple Braeburn,0
1590,Apple Braeburn,0
1591,Apple Braeburn,0
1592,Apple Braeburn,0
1593,Apple Braeburn,0
1594,Apple Braeburn,0
1595,Apple Braeburn,0
1596,Apple Braeburn,0
1597,Apple Braeburn,0
1598,Apple Braeburn,0
1599,Apple Braeburn,0
1600,Apple Braeburn,0
1601,Apple Braeburn,0
1602,Apple Braeburn,0
1603,Apple Braeburn,0
1604,Apple Braeburn,0
1605,Apple Braeburn,0
1606,Apple Braeburn,0
1607,Apple Braeburn,0
1608,Apple Braeburn,0
1609,Apple Braeburn,0
1610,Apple Braeburn,0
1611,Apple Braeburn,0
1612,Apple Braeburn,0
1613,Apple Braeburn,0
1614,Apple Braeburn,0
1615,Apple Braeburn,0
1616,Apple Braeburn,0
1617,Apple Braeburn,0
1618,Apple Braeburn,0
1619,Apple Braeburn,0
1620,Apple Braeburn,0
1621,Apple Braeburn,0
1622,Apple Braeburn,0
1623,Apple Braeburn,0
1624,Apple Braeburn,0
1625,Apple Braeburn,0
1626,Apple Braeburn,0
1627,Apple Braeburn,0
1628,Apple Braeburn,0
1629,Apple Braeburn,0
1630,Apple Braeburn,0
1631,Apple Braeburn,0
1632,Apple Braeburn,0
1633,Apple Braeburn,0
1634,Apple Braeburn,0
1635,Apple Braeburn,0
1636,Apple Braeburn,0
1637,Apple Braeburn,0
1638,Apple Braeburn,0
1639,Apple Braeburn,0
1640,Apple Braeburn,0
1641,Apple Braeburn,0
1642,Apple Braeburn,0
1643,Apple Braeburn,0
1644,Apple Braeburn,0
1645,Apple Braeburn,0
1646,Apple Braeburn,0
1647,Apple Braeburn,0
1648,Apple Braeburn,0
1649,Apple Braeburn,0
1650,Apple Braeburn,0
1651,Apple Braeburn,0
1652,Apple Braeburn,0
1653,Apple Braeburn,0
1654,Apple Braeburn,0
1655,Apple Braeburn,0
1656,Apple Braeburn,0
1657,Apple Braeburn,0
1658,Apple Braeburn,0
1659,Apple Braeburn,0
1660,Apple Braeburn,0
1661,Apple Braeburn,0
1662,Apple Braeburn,0
1663,Apple Braeburn,0
1664,Apple Braeburn,0
1665,Apple Braeburn,0
1666,Apple Braeburn,0
1667,Apple Braeburn,0
1668,Apple Braeburn,0
1669,Apple Braeburn,0
1670,Apple Braeburn,0
1671,Apple Braeburn,0
1672,Apple Braeburn,0
1673,Apple Braeburn,0
1674,Apple Braeburn,0
1675,Apple Braeburn,0
1676,Apple Braeburn,0
1677,Apple Braeburn,0
1678,Apple Braeburn,0
1679,Apple Braeburn,0
1680,Apple Braeburn,0
1681,Apple Braeburn,0
1682,Apple Braeburn,0
1683,Apple Braeburn,0
1684,Apple Braeburn,0
1685,Apple Braeburn,0
1686,Apple Braeburn,0
1687,Apple Braeburn,0
1688,Apple Braeburn,0
1689,Apple Braeburn,0
1690,Apple Braeburn,0
1691,Apple Braeburn,0
1692,Apple Braeburn,0
1693,Apple Braeburn,0
1694,Apple Braeburn,0
1695,Apple Braeburn,0
1696,Apple Braeburn,0
1697,Apple Braeburn,0
1698,Apple Braeburn,0
1699,Apple Braeburn,0
1700,Apple Braeburn,0
1701,Apple Braeburn,0
1702,Apple Braeburn,0
1703,Apple Braeburn,0
1704,Apple Braeburn,0
1705,Apple Braeburn,0
1706,Apple Braeburn,0
1707,Apple Braeburn,0
1708,Apple Braeburn,0
1709,Apple Braeburn,0
1710,Apple Braeburn,0
1711,Apple Braeburn,0
1712,Apple Braeburn,0
1713,Apple Braeburn,0
1714,Apple Braeburn,0
1715,Apple Braeburn,0
1716,Apple Braeburn,0
1717,Apple Braeburn,0
1718,Apple Braeburn,0
1719,Apple Braeburn,0
1720,Apple Braeburn,0
1721,Apple Braeburn,0
1722,Apple Braeburn,0
1723,Apple Braeburn,0
1724,Apple Braeburn,0
1725,Apple Braeburn,0
1726,Apple Braeburn,0
1727,Apple Braeburn,0
1728,Apple Braeburn,0
1729,Apple Braeburn,0
1730,Apple Braeburn,0
1731,Apple Braeburn,0
1732,Apple Braeburn,0
1733,Apple Braeburn,0
1734,Apple Braeburn,0
1735,Apple Braeburn,0
1736,Apple Braeburn,0
1737,Apple Braeburn,0
1738,Apple Braeburn,0
1739,Apple Braeburn,0
1740,Apple Braeburn,0
1741,Apple Braeburn,0
1742,Apple Braeburn,0
1743,Apple Braeburn,0
1744,Apple Braeburn,0
1745,Apple Braeburn,0
1746,Apple Braeburn,0
1747,Apple Braeburn,0
1748,Apple Braeburn,0
1749,Apple Braeburn,0
1750,Apple Braeburn,0
1751,Apple Braeburn,0
1752,Apple Braeburn,0
1753,Apple Braeburn,0
1754,Apple Braeburn,0
1755,Apple Braeburn,0
1756,Apple Braeburn,0
1757,Apple Braeburn,0
1758,Apple Braeburn,0
1759,Apple Braeburn,0
1760,Apple Braeburn,0
1761,Apple Braeburn,0
1762,Apple Braeburn,0
1763,Apple Braeburn,0
1764,Apple Braeburn,0
1765,Apple Braeburn,0
1766,Apple Braeburn,0
1767,Apple Braeburn,0
1768,Apple Braeburn,0
1769,Apple Braeburn,0
1770,Apple Braeburn,0
1771,Apple Braeburn,0
1772,Apple Braeburn,0
1773,Apple Braeburn,0
1774,Apple Braeburn,0
1775,Apple Braeburn,0
1776,Apple Braeburn,0
1777,Apple Braeburn,0
1778,Apple Braeburn,0
1779,Apple Braeburn,0
1780,Apple Braeburn,0
1781,Apple Braeburn,0
1782,Apple Braeburn,0
1783,Apple Braeburn,0
1784,Apple Braeburn,0
1785,Apple Braeburn,0
1786,Apple Braeburn,0
1787,Apple Braeburn,0
1788,Apple Braeburn,0
1789,Apple Braeburn,0
1790,Apple Braeburn,0
1791,Apple Braeburn,0
1792,Apple Braeburn,0
1793,Apple Braeburn,0
1794,Apple Braeburn,0
1795,Apple Braeburn,0
1796,Apple Braeburn,0
1797,Apple Braeburn,0
1798,Apple Braeburn,0
1799,Apple Braeburn,0
1800,Apple Braeburn,0
1801,Apple Braeburn,0
1802,Apple Braeburn,0
1803,Apple Braeburn,0
1804,Apple Braeburn,0
1805,Apple Braeburn,0
1806,Apple Braeburn,0
1807,Apple Braeburn,0
1808,Apple Braeburn,0
1809,Apple Braeburn,0
1810,Apple Braeburn,0
1811,Apple Braeburn,0
1812,Apple Braeburn,0
1813,Apple Braeburn,0
1814,Apple Braeburn,0
1815,Apple Braeburn,0
1816,Apple Braeburn,0
1817,Apple Braeburn,0
1818,Apple Braeburn,0
1819,Apple Braeburn,0
1820,Apple Braeburn,0
1821,Apple Braeburn,0
1822,Apple Braeburn,0
1823,Apple Braeburn,0
1824,Apple Braeburn,0
1825,Apple Braeburn,0
1826,Apple Braeburn,0
1827,Apple Braeburn,0
1828,Apple Braeburn,0
1829,Apple Braeburn,0
1830,Apple Braeburn,0
1831,Apple Braeburn,0
1832,Apple Braeburn,0
1833,Apple Braeburn,0
1834,Apple Braeburn,0
1835,Apple Braeburn,0
1836,Apple Braeburn,0
1837,Apple Braeburn,0
1838,Apple Braeburn,0
1839,Apple Braeburn,0
1840,Apple Braeburn,0
1841,Apple Braeburn,0
1842,Apple Braeburn,0
1843,Apple Braeburn,0
1844,Apple Braeburn,0
1845,Apple Braeburn,0
1846,Apple Braeburn,0
1847,Apple Braeburn,0
1848,Apple Braeburn,0
1849,Apple Braeburn,0
1850,Apple Braeburn,0
1851,Apple Braeburn,0
1852,Apple Braeburn,0
1853,Apple Braeburn,0
1854,Apple Braeburn,0
1855,Apple Braeburn,0
1856,Apple Braeburn,0
1857,Apple Braeburn,0
1858,Apple Braeburn,0
1859,Apple Braeburn,0
1860,Apple Braeburn,0
1861,Apple Braeburn,0
1862,Apple Braeburn,0
1863,Apple Braeburn,0
1864,Apple Braeburn,0
1865,Apple Braeburn,0
1866,Apple Braeburn,0
1867,Apple Braeburn,0
1868,Apple Braeburn,0
1869,Apple Braeburn,0
1870,Apple Braeburn,0
1871,Apple Braeburn,0
1872,Apple Braeburn,0
1873,Apple Braeburn,0
1874,Apple Braeburn,0
1875,Apple Braeburn,0
1876,Apple Braeburn,0
1877,Apple Braeburn,0
1878,Apple Braeburn,0
1879,Apple Braeburn,0
1880,Apple Braeburn,0
1881,Apple Braeburn,0
1882,Apple Braeburn,0
1883,Apple Braeburn,0
1884,Apple Braeburn,0
1885,Apple Braeburn,0
1886,Apple Braeburn,0
1887,Apple Braeburn,0
1888,Apple Braeburn,0
1889,Apple Braeburn,0
1890,Apple Braeburn,0
1891,Apple Braeburn,0
1892,Apple Braeburn,0
1893,Apple Braeburn,0
1894,Apple Braeburn,0
1895,Apple Braeburn,0
1896,Apple Braeburn,0
1897,Apple Braeburn,0
1898,Apple Braeburn,0
1899,Apple Braeburn,0
1900,Apple Braeburn,0
1901,Apple Braeburn,0
1902,Apple Braeburn,0
1903,Apple Braeburn,0
1904,Apple Braeburn,0
1905,Apple Braeburn,0
1906,Apple Braeburn,0
1907,Apple Braeburn,0
1908,Apple Braeburn,0
1909,Apple Braeburn,0
1910,Apple Braeburn,0
1911,Apple Braeburn,0
1912,Apple Braeburn,0
1913,Apple Braeburn,0
1914,Apple Braeburn,0
1915,Apple Braeburn,0
1916,Apple Braeburn,0
1917,Apple Braeburn,0
1918,Apple Braeburn,0
1919,Apple Braeburn,0
1920,Apple Braeburn,0
1921,Apple Braeburn,0
1922,Apple Braeburn,0
1923,Apple Braeburn,0
1924,Apple Braeburn,0
1925,Apple Braeburn,0
1926,Apple Braeburn,0
1927,Apple Braeburn,0
1928,Apple Braeburn,0
1929,Apple Braeburn,0
1930,Apple Braeburn,0
1931,Apple Braeburn,0
1932,Apple Braeburn,0
1933,Apple Braeburn,0
1934,Apple Braeburn,0
1935,Apple Braeburn,0
1936,Apple Braeburn,0
1937,Apple Braeburn,0
1938,Apple Braeburn,0
1939,Apple Braeburn,0
1940,Apple Braeburn,0
1941,Apple Braeburn,0
1942,Apple Braeburn,0
1943,Apple Braeburn,0
1944,Apple Braeburn,0
1945,Apple Braeburn,0
1946,Apple Braeburn,0
1947,Apple Braeburn,0
1948,Apple Braeburn,0
1949,Apple Braeburn,0
1950,Apple Braeburn,0
1951,Apple Braeburn,0
1952,Apple Braeburn,0
1953,Apple Braeburn,0
1954,Apple Braeburn,0
1955,Apple Braeburn,0
1956,Apple Braeburn,0
1957,Apple Braeburn,0
1958,Apple Braeburn,0
1959,Apple Braeburn,0
1960,Apple Braeburn,0
1961,Apple Braeburn,0
1962,Apple Braeburn,0
1963,Apple Braeburn,0
1964,Apple Braeburn,0
1965,Apple Braeburn,0
1966,Apple Braeburn,0
1967,Apple Braeburn,0
1968,Apple Braeburn,0
1969,Apple Braeburn,0
1970,Apple Braeburn,0
1971,Apple Braeburn,0
1972,Apple Braeburn,0
1973,Apple Braeburn,0
1974,Apple Braeburn,0
1975,Apple Braeburn,0
1976,Apple Braeburn,0
1977,Apple Braeburn,0
1978,Apple Braeburn,0
1979,Apple Braeburn,0
1980,Apple Braeburn,0
1981,Apple Braeburn,0
1982,Apple Braeburn,0
1983,Apple Braeburn,0
1984,Apple Braeburn,0
1985,Apple Braeburn,0
1986,Apple Braeburn,0
1987,Apple Braeburn,0
1988,Apple Braeburn,0
1989,Apple Braeburn,0
1990,Apple Braeburn,0
1991,Apple Braeburn,0
1992,Apple Braeburn,0
1993,Apple Braeburn,0
1994,Apple Braeburn,0
1995,Apple Braeburn,0
1996,Apple Braeburn,0
1997,Apple Braeburn,0
1998,Apple Braeburn,0
1999,Apple Braeburn,0
2000,Apple Braeburn,0
2001,Apple Braeburn,0
2002,Apple Braeburn,0
2003,Apple Braeburn,0
2004,Apple Braeburn,0
2005,Apple Braeburn,0
2006,Apple Braeburn,0
2007,Apple Braeburn,0
2008,Apple Braeburn,0
2009,Apple Braeburn,0
2010,Apple Braeburn,0
2011,Apple Braeburn,0
2012,Apple Braeburn,0
2013,Apple Braeburn,0
2014,Apple Braeburn,0
2015,Apple Braeburn,0
2016,Apple Braeburn,0
2017,Apple Braeburn,0
2018,Apple Braeburn,0
2019,Apple Braeburn,0
2020,Apple Braeburn,0
2021,Apple Braeburn,0
2022,Apple Braeburn,0
2023,Apple Braeburn,0
2024,Apple Braeburn,0
2025,Apple Braeburn,0
2026,Apple Braeburn,0
2027,Apple Braeburn,0
2028,Apple Braeburn,0
2029,Apple Braeburn,0
2030,Apple Braeburn,0
2031,Apple Braeburn,0
2032,Apple Braeburn,0
2033,Apple Braeburn,0
2034,Apple Braeburn,0
2035,Apple Braeburn,0
2036,Apple Braeburn,0
2037,Apple Braeburn,0
2038,Apple Braeburn,0
2039,Apple Braeburn,0
2040,Apple Braeburn,0
2041,Apple Braeburn,0
2042,Apple Braeburn,0
2043,Apple Braeburn,0
2044,Apple Braeburn,0
2045,Apple Braeburn,0
2046,Apple Braeburn,0
2047,Apple Braeburn,0
2048,Apple Braeburn,0
2049,Apple Braeburn,0
2050,Apple Braeburn,0
2051,Apple Braeburn,0
2052,Apple Braeburn,0
2053,Apple Braeburn,0
2054,Apple Braeburn,0
2055,Apple Braeburn,0
2056,Apple Braeburn,0
2057,Apple Braeburn,0
2058,Apple Braeburn,0
2059,Apple Braeburn,0
2060,Apple Braeburn,0
2061,Apple Braeburn,0
2062,Apple Braeburn,0
2063,Apple Braeburn,0
2064,Apple Braeburn,0
2065,Apple Braeburn,0
2066,Apple Braeburn,0
2067,Apple Braeburn,0
2068,Apple Braeburn,0
